job_id,date_posted,source,company,title,category,raw_category,seniority,location,job_type,skills,tags_raw,salary_min_usd,salary_max_usd,salary_mid_usd,demand_index,scarcity_score,time_to_fill_days_proxy,application_volume_proxy,source_url,description_preview
raw-0206,1970-01-01,Arbeitnow API,visionm GmbH,Business Controller (m/w/d),Cybersecurity & IT,Controlling,Mid-level,Frankfurt am Main,berufserfahren,Cybersecurity; Excel; ERP,Controlling,76075.0,105590.0,90647.0,39.5,42.8,35.6,140,https://www.arbeitnow.com/jobs/companies/visionm-gmbh/business-controller-frankfurt-am-main-166897,"Sie wollen nicht nur Zahlen reporten, sondern echten Einfluss auf das operative Geschäft haben? Als Business Controller (m/w/d) sind Sie Sparringspartner für die operativen Einheiten unseres Kunden und sorgen dafür, dass"
raw-0207,1970-01-01,Arbeitnow API,Avento Immobilien Services GmbH,Senior Software Engineer (m/f/d),Software & Engineering,Software Development,Senior/Lead,Munich,professional / experienced,TypeScript; Frontend; Backend; Design; Azure; React; API; SaaS; AWS; AI,Software Development,91228.0,137156.0,112036.0,24.4,79.9,53.7,96,https://www.arbeitnow.com/jobs/companies/avento-immobilien-services-gmbh/senior-software-engineer-munich-346738,Avento is a property management company in Munich. We manage buildings on behalf of property owners. We're building our own software platform to run our business better than legacy tools allow. We are fully vertically in
raw-0208,1970-01-01,Arbeitnow API,hellomateo,Customer Success Manager:in (m/w/d) - Software Startup,Software & Engineering,Customer Service,Senior/Lead,Berlin,teamleitung,Customer Service; Startup; Design; Video Editing; Sales,Customer Service,94947.0,139406.0,114506.0,23.6,56.9,42.6,113,https://www.arbeitnow.com/jobs/companies/hellomateo/customer-success-managerin-software-startup-berlin-257896,"Über uns 🐨 Wir bei hellomateo bauen die nächste Generation von Marketing- und Service-Technologie für den deutschen Mittelstand. Unsere Software kombiniert KI, Automatisierung und nutzerzentriertes Design – und wächst ra"
raw-0209,1970-01-01,Arbeitnow API,Jobportal,IT-Administrator in Greifswald gesucht! | Bei Sinus Nachrichtentechnik,Software & Engineering,IT Security,Mid-level,Greifswald,berufserfahren,Security,IT Security,68128.0,101007.0,84268.0,24.4,38.3,26.6,133,https://www.arbeitnow.com/jobs/companies/jobportal/it-administrator-in-greifswald-gesucht-bei-sinus-nachrichtentechnik-241033,Sinus Nachrichtentechnik ist ein führender Spezialist für sichere Kommunikationslösungen im Bereich der kritischen Infrastrukturen (KRITIS) sowie für Behörden und Organisationen mit Sicherheitsaufgaben (BOS). Seit über 3
raw-0210,1970-01-01,Arbeitnow API,Kloepfel Group,Manager Strategischer Einkauf Indirekt (m/w/d),Cybersecurity & IT,Business Development,Senior/Lead,Hamburg,berufserfahren,Cybersecurity; ERP,Business Development,82126.0,119566.0,102389.0,48.5,59.7,45.2,127,https://www.arbeitnow.com/jobs/companies/kloepfel-group/manager-strategischer-einkauf-indirekt-hamburg-9182,"Was kommt auf Dich zu? Entwicklung und Umsetzung von Strategien für den indirekten Einkauf (z. B. IT, Marketing, Facility Management, Dienstleistungen, Energie, Versicherungen) Analyse von Beschaffungsmärkten sowie Ident"
raw-0211,1970-01-01,Arbeitnow API,Bavaria Wirtschafts- und Informationsdienst GmbH,Nachwuchsführungskraft / Junior Manager (m/w/d) im Versicherungswesen,Cybersecurity & IT,Management,Entry-level,Buxheim,berufserfahren,Cybersecurity,Management; Team Leader,45997.0,67817.0,55577.0,78.0,45.8,30.0,119,https://www.arbeitnow.com/jobs/companies/bavaria-wirtschafts-und-informationsdienst-gmbh/nachwuchsfuhrungskraft-junior-manager-im-versicherungswesen-buxheim-98776,"Wir sind die Bavaria Wirtschafts- und Informationsdienst GmbH, ein unabhängiger Finanz- und Versicherungsmakler. Wir kennen uns super aus in Sachen Versicherungen, Finanzdienstleistungen, Altersvorsorge und Baufinanzieru"
raw-0212,1970-01-01,Arbeitnow API,Jobportal,Motivierter Consultant im kommunalen Finanzwesen gesucht | Gotha | Bei der KIV Thüringen,Software & Engineering,Consulting,Mid-level,Gotha,berufserfahren,AI,Consulting; Engineering,75195.0,105596.0,88612.0,41.3,38.1,30.5,116,https://www.arbeitnow.com/jobs/companies/jobportal/motivierter-consultant-im-kommunalen-finanzwesen-gesucht-gotha-bei-der-kiv-thuringen-383685,"Die KIV Thüringen ist der zentrale IT-Dienstleister für Kommunen im Freistaat Thüringen. Wir begleiten Städte, Gemeinden und Landkreise auf ihrem Weg in die digitale Zukunft. Als Brückenbauer zwischen moderner IT und Ver"
raw-0213,1970-01-01,Arbeitnow API,Riege Software,Senior Frontend Developer (m/w/d),Software & Engineering,Software Development,Senior/Lead,Meerbusch,berufserfahren,JavaScript; TypeScript; Onboarding; Frontend; Backend; Design; React; Git; API,Software Development,86493.0,129426.0,106778.0,23.8,59.1,43.0,113,https://www.arbeitnow.com/jobs/companies/riege-software/senior-frontend-developer-meerbusch-297338,"Wir entwickeln mit Scope eine moderne, globale Softwarelösung für internationale Spediteure. Unser Ziel: eine starke, vernetzte Scope Community aufzubauen, die unsere Nutzer:innen dabei unterstützt, die komplexe Welt der"
raw-0214,1970-01-01,Arbeitnow API,Friedhelm Schaffrath GmbH & Co. KG,Quereinstieg als Möbelverkäufer (m/w/d),Cybersecurity & IT,Customer Service,Entry-level,Mönchengladbach,berufseinstieg,Customer Service; Cybersecurity,Customer Service,47342.0,68953.0,57568.0,48.9,45.2,29.8,129,https://www.arbeitnow.com/jobs/companies/friedhelm-schaffrath-gmbh-co-kg/quereinstieg-als-mobelverkaufer-monchengladbach-124331,Du möchtest Kunden zu glücklichen Küchen- und Möbelbesitzern machen? Dann bist du bei uns genau richtig! Mit unseren Einrichtungshäusern und Küchenmärkten sind wir seit Jahrzehnten die „Nummer 1“ im Rheinland und sorgen 
raw-0215,1970-01-01,Arbeitnow API,Autohaus Walter Mulfinger GmbH,Serviceberater*in (m/w/d),Cybersecurity & IT,Customer Service,Unspecified,Giengen,,Customer Service; Cybersecurity,Customer Service,66167.0,95589.0,81708.0,48.9,57.9,41.8,113,https://www.arbeitnow.com/jobs/companies/autohaus-walter-mulfinger-gmbh/serviceberaterin-giengen-217215,Für unseren Standort Giengen suchen wir für die Marke BMW zum nächstmöglichen Zeitpunkt eine*n engagierte*n SERVICEBERATER*IN (m/w/d) Aufgaben • Ansprechpartner für unsere Kunden im Servicebereich • Auftragsannahme und K
raw-0216,1970-01-01,Arbeitnow API,Autohaus Walter Mulfinger GmbH,Serviceberater*in (m/w/d),Cybersecurity & IT,Customer Service,Unspecified,Backnang,,Customer Service; Cybersecurity,Customer Service,66167.0,95589.0,81708.0,48.9,57.9,37.6,124,https://www.arbeitnow.com/jobs/companies/autohaus-walter-mulfinger-gmbh/serviceberaterin-backnang-11385,Für unseren Standort Backnang suchen wir für die Marken BMW/MINI zum nächstmöglichen Zeitpunkt eine*n engagierte*n SERVICEBERATER*IN (m/w/d) Aufgaben • Ansprechpartner für unsere Kunden im Servicebereich • Auftragsannahm
raw-0217,1970-01-01,Arbeitnow API,Kevin Kehr,"Werkstudent (m/w/d) – Finance & Beratung (unternehmerisch, leistungsbasiert)",Cybersecurity & IT,Finance,Internship/Student,Hamburg,Full-time permanent; entry,Finance; Cybersecurity; Onboarding,Finance; high school or equivalent,38228.0,55370.0,45317.0,44.5,57.6,41.9,99,https://www.arbeitnow.com/jobs/companies/kevin-kehr/werkstudent-finance-beratung-unternehmerisch-leistungsbasiert-hamburg-146298,"Du studierst und willst mehr als einen „Nebenjob“? Du willst Verantwortung, klare Ziele und ein Umfeld, in dem Leistung zählt? Dann ist diese Werkstudentenrolle dein Einstieg in die Finanzberatung, mit strukturiertem Onb"
raw-0218,1970-01-01,Arbeitnow API,Helios & Eos UG,Full-Stack Engineer,Software & Engineering,Software Development,Unspecified,Oldenburg,,JavaScript; TypeScript; Automation; Frontend; Backend; Python; CI/CD; React; API; AI; UX Research,Software Development,62377.0,93288.0,77294.0,23.6,52.6,34.1,133,https://www.arbeitnow.com/jobs/companies/helios-eos-ug/full-stack-engineer-oldenburg-484030,"Helios & Eos ist unser KI-Engineering-Studio aus Oldenburg — bewusst klein, technisch tief, agent-augmented. Aktuell sind wir zu dritt und bauen das Studio zum spezialisierten Partner für agentenbasierte KI-Adoption aus."
raw-0219,1970-01-01,Arbeitnow API,Fast Forward IT GmbH,Fullstack Developer (m/w/d),Software & Engineering,Software Development,Mid-level,Düsseldorf,berufserfahren,Kubernetes; TypeScript; Full Stack; Frontend; Security; Backend; Docker; CI/CD; React; API; REST; Java,Software Development,80361.0,113331.0,96429.0,20.0,65.1,45.1,89,https://www.arbeitnow.com/jobs/companies/fast-forward-it-gmbh/fullstack-developer-dusseldorf-86260,"Die Fast Forward IT GmbH ist eine inhabergeführte Full-Service Agentur aus Düsseldorf. Seit über zehn Jahren entwickeln wir digitale Plattformen, Kundenportale und Integrationslösungen für Unternehmen aus Branchen wie Ph"
raw-0220,1970-01-01,Arbeitnow API,adlicious,AI & Process Automation Manager (m/w/d),Software & Engineering,Online Marketing,Senior/Lead,Hamburg,,Advertising; Automation; Sales; API; AI,Online Marketing,98566.0,147448.0,123033.0,27.1,51.3,41.0,110,https://www.arbeitnow.com/jobs/companies/adlicious/ai-process-automation-manager-hamburg-238124,"Über adlicious adlicious ist einer der führenden Advertising Solutions Provider im schönen Hamburg und unsere Mission ist es, die besten Werbekampagnen für unsere Kunden zu kreieren, indem wir Media, Creative & Tech mite"
raw-0221,1970-01-01,Arbeitnow API,SumUp,Engineering Manager,Data & AI,Unspecified,Senior/Lead,"Berlin, Berlin, Germany",,Data Engineering; Backend; Testing; Finance; Sales; API; AI,,84917.0,127857.0,105195.0,27.4,68.5,46.4,92,https://www.arbeitnow.com/jobs/companies/sumup/engineering-manager-berlin-235999,"At SumUp, we are motivated by the purpose of leveling the playing field for small businesses. We empower small business owners by creating simple and affordable tools to manage payments, finance and customer relationship"
raw-0222,1970-01-01,Arbeitnow API,TWK,Technische*r Projektleiter*in - Hardware & Sensorik,Software & Engineering,Engineering,Unspecified,Wedel,,Python; JavaScript; API; Cloud,Engineering,69596.0,104314.0,84818.0,31.8,60.2,37.5,98,https://www.arbeitnow.com/jobs/companies/twk/technischer-projektleiterin-hardware-sensorik-wedel-4943,"Was wäre, wenn du nicht nur Projekte verwaltest – sondern tatsächlich verantwortest? Von der ersten Idee bis zur serienreifen Fertigung. Mit dem Überblick, der Durchsetzungsstärke und dem technischen Tiefgang, um Produkt"
raw-0223,1970-01-01,Arbeitnow API,TWK,Entwicklungsingenieur*in im Bereich Embedded Software,Software & Engineering,Engineering,Unspecified,Wedel,,Python; .NET; Git; C#,Engineering,71590.0,102093.0,84822.0,17.9,51.3,33.5,101,https://www.arbeitnow.com/jobs/companies/twk/entwicklungsingenieurin-im-bereich-embedded-software-wedel-324918,"CANopen, IO-Link, Profinet, EtherCAT – du weißt nicht nur, was dahintersteckt, sondern auch, worauf es ankommt, wenn diese Schnittstellen in sicherheitsrelevanten Systemen zuverlässig funktionieren müssen. Du entwickelst"
raw-0224,1970-01-01,Arbeitnow API,QUICK GREEN / Rapid Health GmbH,CRM & Automation Marketing Manager (w/m/d),Software & Engineering,CRM,Senior/Lead,Berlin,berufserfahren,CRM; Automation; Testing; Content Strategy; Finance,CRM; Direct Marketing,91723.0,132479.0,109374.0,23.0,39.0,33.6,136,https://www.arbeitnow.com/jobs/companies/quick-green-rapid-health-gmbh/crm-automation-marketing-manager-berlin-290724,"QUICK GREEN ist eine schnell wachsende digitale Healthcare-Plattform in Deutschland, die Patient:innen, Ärzt:innen und Apotheken rund um die Verschreibung von medizinischem Cannabis miteinander verbindet. Nach einem erfo"
raw-0225,1970-01-01,Arbeitnow API,Bugaga Werbeagentur e.K.,Mediengestalter/in Digital und Print (mwd),Software & Engineering,Remote,Unspecified,Hamburg,,JavaScript; Video Editing,Remote; Marketing and Communication,60380.0,87272.0,72038.0,19.3,40.7,34.8,152,https://www.arbeitnow.com/jobs/companies/bugaga-werbeagentur-ek/mediengestalter-in-digital-und-print-mwd-hamburg-486452,Wir sind eine junge und dynamische Werbemittelagentur aus Hamburg HafenCity und als agiles Unternehmen sind wir permanent auf der Suche nach neuen Talenten wie dich! Aufgaben Mit Promobedarf - unserem Onlineshop für Werb
raw-0226,1970-01-01,Arbeitnow API,smartkündigen OHG,Client Relations Manager (B2C) (m/w/d) | 100% remote,Cybersecurity & IT,Remote,Senior/Lead,Neuss,teamleitung,Customer Service; Cybersecurity,Remote; Customer Service,83244.0,118415.0,101710.0,48.9,62.1,44.9,88,https://www.arbeitnow.com/jobs/companies/smartkundigen-ohg/client-relations-manager-b2c-100-remote-neuss-7682,"Wir suchen einen Customer Success Manager (B2C) der eigenverantwortlich einen festen Kundenstamm von ca. 2.000+ Kunden betreut. Du bist der zentrale Ansprechpartner und sorgst dafür, dass unsere Kunden optimal betreut we"
raw-0227,1970-01-01,Arbeitnow API,smartkündigen OHG,Kundenbetreuungsmanager (B2C) | 100% remote,Cybersecurity & IT,Remote,Senior/Lead,Neuss,,Customer Service; Cybersecurity,Remote; Customer Service,79105.0,118366.0,98575.0,48.9,60.2,43.5,102,https://www.arbeitnow.com/jobs/companies/smartkundigen-ohg/kundenbetreuungsmanager-b2c-100-remote-neuss-319903,"Wir suchen einen Customer Success Manager (B2C) der eigenverantwortlich einen festen Kundenstamm von ca. 2.000+ Kunden betreut. Du bist der zentrale Ansprechpartner und sorgst dafür, dass unsere Kunden optimal betreut we"
raw-0228,1970-01-01,Arbeitnow API,smartkündigen OHG,Customer Success Manager (B2C) (m/w/d) | 100% remote,Cybersecurity & IT,Remote,Senior/Lead,Neuss,teamleitung,Customer Service; Cybersecurity,Remote; Customer Service,90271.0,136392.0,112329.0,48.9,61.1,41.5,113,https://www.arbeitnow.com/jobs/companies/smartkundigen-ohg/customer-success-manager-b2c-100-remote-neuss-372699,"Wir suchen einen Customer Success Manager (B2C) der eigenverantwortlich einen festen Kundenstamm von ca. 2.000+ Kunden betreut. Du bist der zentrale Ansprechpartner und sorgst dafür, dass unsere Kunden optimal betreut we"
raw-0229,1970-01-01,Arbeitnow API,Qfact GmbH,Auszubildender IT-Systemkaufmann (m/w/d),Cybersecurity & IT,Product Management,Unspecified,Weilheim,,Product Management; Cybersecurity,Product Management,51791.0,75125.0,64048.0,45.9,57.7,35.2,117,https://www.arbeitnow.com/jobs/companies/qfact-gmbh/auszubildender-it-systemkaufmann-weilheim-496006,Deine Aufgaben Beratung von Kunden zu IT-Systemen und Lösungen Planung und Umsetzung von IT-Projekten Erstellung von Angeboten und Kalkulationen Unterstützung im Vertrieb und Einkauf von IT-Produkten Betreuung und Schulu
raw-0230,1970-01-01,Arbeitnow API,Hochschul-IT-Services.nrw,Application Operator / DevOps Engineer – Linux & Kubernetes (m/w/d),Software & Engineering,Development,Unspecified,Düsseldorf,,Kubernetes; Cloud; CI/CD,Development,75505.0,106047.0,90603.0,23.9,45.2,36.2,126,https://www.arbeitnow.com/jobs/companies/hochschul-it-servicesnrw/application-operator-devops-engineer-linux-kubernetes-dusseldorf-148452,"Du möchtest Anwendungen betreiben, die täglich von Tausenden Studierenden und Mitarbeitenden genutzt werden? Bei HITS.nrw entwickelst und betreibst Du zentrale IT-Services für die öffentlichen Hochschulen in Nordrhein-We"
raw-0231,1970-01-01,Arbeitnow API,Hochschul-IT-Services.nrw,IT Application Manager – Campusmanagement (m/w/d),Cybersecurity & IT,Applications Administration,Senior/Lead,Düsseldorf,,Cybersecurity; Cloud,Applications Administration,85734.0,123521.0,105421.0,58.2,72.5,50.6,70,https://www.arbeitnow.com/jobs/companies/hochschul-it-servicesnrw/it-application-manager-campusmanagement-dusseldorf-324362,"Du möchtest IT-Systeme betreuen, die täglich von Tausenden Studierenden und Mitarbeitenden genutzt werden? Bei HITS.nrw entwickelst und betreibst Du zentrale IT-Services für die öffentlichen Hochschulen in Nordrhein-West"
raw-0232,1970-01-01,Arbeitnow API,Deutsches Rotes Kreuz Hausruf und Service in Sachsen GmbH,Mitarbeiter (m/w/d) im Kundenservice - Vertragsmanagement,Cybersecurity & IT,Customer Service,Unspecified,Dresden,,Customer Service; Cybersecurity,Customer Service,63107.0,95128.0,79533.0,48.9,43.9,35.7,143,https://www.arbeitnow.com/jobs/companies/deutsches-rotes-kreuz-hausruf-und-service-in-sachsen-gmbh/mitarbeiter-im-kundenservice-vertragsmanagement-dresden-235744,"Zur Unterstützung unseres Teams suchen wir am Standort Dresden einen Mitarbeiter (m/w/d) im Kundenservice - Vertragsmanagement Standort: Dresden, Bremer Straße 10D Beginn: ab sofort Umfang: Vollzeit (40 Std./Woche) oder "
raw-0233,1970-01-01,Arbeitnow API,Terra One Climate Solutions GmbH,Head of Power Operations,Software & Engineering,Power Engineering and Environmental Engineering,Senior/Lead,Berlin,,Accounting,Power Engineering and Environmental Engineering,102636.0,151596.0,127582.0,13.3,47.3,36.1,122,https://www.arbeitnow.com/jobs/companies/terra-one-climate-solutions-gmbh/head-of-power-operations-berlin-3326,"Üner uns: Willkommen bei Terra One – einem dynamisch wachsenden Unternehmen, das sich auf die Entwicklung und den Betrieb großer Batteriespeichersysteme in Deutschland spezialisiert hat. Mit einem klaren Fokus auf Innova"
raw-0234,1970-01-01,Arbeitnow API,Nerlich & Lesser KG,Kaufmännischer Mitarbeiter für die  Buchhaltung (m/w/d),Cybersecurity & IT,Administration and Secretariat,Unspecified,Deggendorf,Side,Cybersecurity,Administration and Secretariat,54724.0,79776.0,65339.0,78.0,47.7,32.3,126,https://www.arbeitnow.com/jobs/companies/nerlich-lesser-kg/kaufmannischer-mitarbeiter-fur-die-buchhaltung-deggendorf-103326,"Sie haben eine abgeschlossene kaufmännische Ausbildung, idealerweise im Bereich Steuern und/oder Rechnungswesen fundierte Kenntnisse im Finanz- und Rechnungswesen, insbesondere in der laufenden Buchführung eine strukturi"
raw-0235,1970-01-01,Arbeitnow API,Liebwein Personalmanagement und -service GmbH,Teamleiter Servicecenter (m/w/d),Cybersecurity & IT,Customer Service,Mid-level,Munich,berufserfahren,Customer Service; Cybersecurity; Onboarding; Sales,Customer Service,64332.0,97752.0,80916.0,38.1,48.8,34.2,127,https://www.arbeitnow.com/jobs/companies/liebwein-personalmanagement-und-service-gmbh/teamleiter-servicecenter-munich-410439,Unser Mandant ist ein weltweit führender Dienstleistungskonzern für spezialisierte Servicelösungen. Mit einem globalen Netzwerk stellt das Unternehmen die Handlungsfähigkeit seiner Partner rund um die Uhr sicher. Für das
raw-0236,1970-01-01,Arbeitnow API,Flix,Senior Full Stack Engineer (m/f/d),Software & Engineering,Unspecified,Senior/Lead,"Berlin, Berlin, Germany",,JavaScript; TypeScript; Full Stack; Node.js; Python; Design; Azure; Cloud; React; Agile; Java; AWS,,89763.0,124955.0,106076.0,21.3,72.9,47.3,82,https://www.arbeitnow.com/jobs/companies/flix/senior-full-stack-engineer-berlin-267752,"We are seeking a talented and driven Senior Full Stack Engineer (m/f/d) to join our team, in the Demand Division, responsible for developing our contact center applications, with the focus on scalable agent-facing interf"
raw-0237,1970-01-01,Arbeitnow API,SumUp,Outbound Key Account Executive (Switzerland),Cybersecurity & IT,Unspecified,Unspecified,"Berlin, Germany",,Cybersecurity; Sales; SaaS,,53529.0,79536.0,67374.0,42.4,51.7,36.9,122,https://www.arbeitnow.com/jobs/companies/sumup/outbound-key-account-executive-switzerland-berlin-440830,🚀 Outbound Key Account Executive (On-Site – Berlin or Barcelona) This position is based in Berlin or Barcelona. Ready to launch your sales career in one of the world's fastest-growing fintech companies? Join our high-ene
raw-0238,1970-01-01,Arbeitnow API,SumUp,Outbound Key Account Executive (Switzerland),Cybersecurity & IT,Unspecified,Unspecified,"Berlin, Germany",,Cybersecurity; Sales; SaaS,,53529.0,79536.0,67374.0,42.4,51.7,37.5,119,https://www.arbeitnow.com/jobs/companies/sumup/outbound-key-account-executive-switzerland-berlin-229830,🚀 Outbound Key Account Executive (On-Site – Berlin) Ready to launch your sales career in one of the world's fastest-growing fintech companies? Join our high-energy team in Berlin and help us bring smarter payment solutio
raw-0239,1970-01-01,Arbeitnow API,SumUp,Senior Frontend Engineer - Identity,Software & Engineering,Unspecified,Senior/Lead,"Berlin, Berlin, Germany",,TypeScript; Full Stack; Frontend; Security; Backend; Design; React; API; AI,,108511.0,158420.0,132756.0,25.2,87.3,54.0,89,https://www.arbeitnow.com/jobs/companies/sumup/senior-frontend-engineer-identity-berlin-117673,"About the team: As a Senior Frontend Engineer in the Identity team, you will be working on providing best-in-class authentication experiences and account protection for millions of users globally, as well as central serv"
raw-0240,1970-01-01,Arbeitnow API,paselo GmbH,Influencer Marketing Manager,Cybersecurity & IT,Remote,Senior/Lead,Münster,berufserfahren,Social Media; Cybersecurity; Onboarding; Content Strategy,Remote; Social Media Manager,85288.0,120036.0,100374.0,38.3,66.2,43.6,108,https://www.arbeitnow.com/jobs/companies/paselo-gmbh/influencer-marketing-manager-munster-153859,"paselo ist eine der am schnellsten wachsenden D2C-Marken für Hunde-Ergänzungsfuttermittel im DACH-Raum. Wir entwickeln wissenschaftlich fundierte Produkte, die Hunden helfen — länger, aktiver und glücklicher zu leben. Hi"
raw-0241,1970-01-01,Arbeitnow API,riscLOG Solution GmbH,Mitarbeiter Kundenservice / First-Level-Support (m/w/d),Software & Engineering,CRM,Entry-level,Lübeck,berufseinstieg,CRM; Excel,CRM; Direct Marketing,51522.0,76244.0,63062.0,18.9,36.9,27.0,116,https://www.arbeitnow.com/jobs/companies/risclog-solution-gmbh/mitarbeiter-kundenservice-first-level-support-lubeck-148091,Bist Du ein Service-Profi und suchst Deinen nächsten Karriereschritt? Wir haben was für Dich in Lübeck! Wir suchen schnellstmöglich Verstärkung für unser Team im Kundenservice / First-Level-Support (m/w/d). Was erwartet 
raw-0242,1970-01-01,Arbeitnow API,Tom Phillip Zenker Digital Marketing Agentur GmbH,Social Media Marketing Manager*in in Teilzeit und Hybrid in Homeoffice,Cybersecurity & IT,Remote,Senior/Lead,Jakobsdorf,berufserfahren,Cybersecurity; Social Media; Content Strategy,Remote; Online Marketing,84243.0,121840.0,101976.0,42.4,64.0,49.3,109,https://www.arbeitnow.com/jobs/companies/tom-phillip-zenker-digital-marketing-agentur-gmbh/social-media-marketing-managerin-in-teilzeit-und-hybrid-in-homeoffice-jakobsdorf-412014,"Wir suchen zum nächstmöglichen Zeitpunkt Unterstützung für unsere Social Media Redaktion (m/w/d) für die Region Mecklenburg-Vorpommern, Brandenburg und Berlin. Als Digital Marketing Agentur steigern wir die Sichtbarkeit "
raw-0243,1970-01-01,Arbeitnow API,RM Staffing B.V.,Data Center Engineer - Frankfurt (Onsite),Software & Engineering,Information technology,Mid-level,Frankfurt,Freelance; experienced,Security,Information technology; associate's degree,77440.0,110149.0,93795.0,24.4,37.4,29.3,151,https://www.arbeitnow.com/jobs/companies/rm-staffing-bv/data-center-engineer-frankfurt-onsite-395222,"Reboot Monkey is a global leader in IT solutions, specializing in data center management that simplifies your IT operations. We provide hosting space, future-proof upgrades, and 24/7 support through our smart or remote h"
raw-0244,1970-01-01,Arbeitnow API,Picmondoo GmbH,Content Creator/ Community Builder (m/w/d),Cybersecurity & IT,Remote,Internship/Student,Langweid am Lech,hilfstätigkeit / student,Social Media; Cybersecurity; Content Strategy,Remote; Social Media Manager,41655.0,60745.0,49493.0,42.4,50.0,36.8,106,https://www.arbeitnow.com/jobs/companies/picmondoo-gmbh/content-creator-community-builder-langweid-am-lech-375605,"Wir suchen jemanden, der langfristig Lust auf dieses Projekt hat , gemeinsam mit uns eine Community aufzubauen und sich vorstellen kann, Diamond Painting sowie Malen nach Zahlen selbst als Hobby zu entdecken und zu leben"
raw-0245,1970-01-01,Arbeitnow API,Nationales Herz-Netz (NHN) / Deutsche Gesellschaft für Kardiologie e. V.,Technical Co-Founder / CTO (m/w/d),Data & AI,Directors,Unspecified,Düsseldorf,geschäftsleitung,Cybersecurity; Design; Cloud; NLP; GCP; AI,Directors; Chief Executives,68194.0,95649.0,80401.0,35.8,76.5,48.4,72,https://www.arbeitnow.com/jobs/companies/nationales-herz-netz-nhn-deutsche-gesellschaft-fur-kardiologie-e-v/technical-co-founder-cto-dusseldorf-458043,"Mission & Vision Das Nationale Herz-Netz (NHN) transformiert die kardiovaskuläre Versorgung in Deutschland. Mit einer eigenen, modernen und KI-getriebenen Forschungsdatenplattform generieren wir systematisch Real-World E"
raw-0246,1970-01-01,Arbeitnow API,Nationales Herz-Netz (NHN) / Deutsche Gesellschaft für Kardiologie e. V.,Executive Co-Founder / CEO (m/w/d),Cybersecurity & IT,Directors,Unspecified,Düsseldorf,geschäftsleitung,Cybersecurity; Stakeholder Management; HR,Directors; Chief Executives,61383.0,88882.0,74518.0,38.3,49.6,34.2,111,https://www.arbeitnow.com/jobs/companies/nationales-herz-netz-nhn-deutsche-gesellschaft-fur-kardiologie-e-v/executive-co-founder-ceo-dusseldorf-294249,"Mission & Vision Das Nationale Herz-Netz (NHN) transformiert die kardiovaskuläre Versorgung in Deutschland. Mit einer eigenen, modernen und KI-getriebenen Forschungsdatenplattform generieren wir systematisch Real-World E"
raw-0247,1970-01-01,Arbeitnow API,ADBAKER,Performance Marketing Manager (Paid Social) - all genders,Cybersecurity & IT,Marketing and Communication,Senior/Lead,Cologne,berufserfahren,Performance Marketing; Cybersecurity; Sales,Marketing and Communication,101679.0,146836.0,122141.0,40.5,66.5,47.6,117,https://www.arbeitnow.com/jobs/companies/adbaker/performance-marketing-manager-paid-social-all-genders-cologne-78259,"join the team High Budgets. Hoher Impact. Klare Verantwortung. Als Performance Marketing Manager bei ADBAKER steuerst du 6- bis 7-stellige Paid Social Budgets für unterschiedliche Brands und entwickelst Strategien, die p"
raw-0248,1970-01-01,Arbeitnow API,Nox Mobility,Revenue Manager (f/m/d),Data & AI,Business Intelligence,Senior/Lead,Berlin,manager,Testing; AI,Business Intelligence,101312.0,142304.0,121698.0,32.5,48.9,42.6,101,https://www.arbeitnow.com/jobs/companies/nox-mobility/pricing-yield-manager-berlin-375057,"Nox is aiming to become the best alternative to short-haul flights by soon offering premium overnight trains across Europe. With a radically redesigned interior and onboard experience, people travel in style, saving time"
raw-0249,1970-01-01,Arbeitnow API,XOUXOU GmbH,"Creative Director / Creative Lead (AI-first, hands-on)",Cybersecurity & IT,Marketing and Communication,Senior/Lead,Berlin,professional / experienced,Performance Marketing; Cybersecurity; Content Strategy; Shopify; Design; Video Editing; AI,Marketing and Communication,98406.0,142489.0,121170.0,32.1,62.2,44.1,121,https://www.arbeitnow.com/jobs/companies/xouxou-gmbh/creative-director-creative-lead-ai-first-hands-on-berlin-159619,"We are looking for a Creative Director or Creative Lead who not only conceptualizes, but executes. The focus is on scalable content creation using AI, with this role playing a central part in the next growth phase of XOU"
raw-0250,1970-01-01,Arbeitnow API,Tom Phillip Zenker Digital Marketing Agentur GmbH,"Performance Marketing Manager*in (SEO, SEA & Social)",Data & AI,Remote,Senior/Lead,Jakobsdorf,,Performance Marketing; Social Media; WordPress; Content Strategy; Shopify; SEO; CMS; AI,Remote; Marketing Manager,97548.0,144180.0,121152.0,20.5,61.5,47.1,122,https://www.arbeitnow.com/jobs/companies/tom-phillip-zenker-digital-marketing-agentur-gmbh/performance-marketing-managerin-seo-sea-social-jakobsdorf-41274,"Wir suchen zum nächstmöglichen Zeitpunkt Unterstützung für unser Google- und Social-Media-Team. Als Digital Marketing Agentur steigern wir die Sichtbarkeit unserer Kund*innen und übernehmen nicht nur die Beratung, sonder"
